# Source: Wiktionary (https://www.wiktionary.org), licensed CC-BY-SA 4.0. Attribution and share-alike terms apply to any redistribution of this content — see https://creativecommons.org/licenses/by-sa/4.0/. Auto-imported; review before promotion.
language,surface_pattern,surface_patterns,variants,canonical_reference,reference_type,source_work,source_author,source_location,source_quote,source_note,short_explanation,explanation_key,source_work_key,source_author_key,learner_level,register,confidence,source_url,source_license,rights_basis,source_dataset,notes
en,above par,,,above par,cultural_reference,Wiktionary,Wiktionary contributors,,,,Better than the average or normal standard.,,,,B1,common,0.70,https://en.wiktionary.org/wiki/above_par,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,above the curve,,,above the curve,cultural_reference,Wiktionary,Wiktionary contributors,,,,"With above average innovative performance or quality, especially a trailblazer developing advances before competitors.",,,,B1,common,0.70,https://en.wiktionary.org/wiki/above_the_curve,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,above the fray,,,above the fray,cultural_reference,Wiktionary,Wiktionary contributors,,,,Uninvolved in a difficult argument or struggle.,,,,B1,common,0.70,https://en.wiktionary.org/wiki/above_the_fray,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,above the law,,,above the law,cultural_reference,Wiktionary,Wiktionary contributors,,,,Exempt from the laws that apply to everyone else.,,,,B1,common,0.70,https://en.wiktionary.org/wiki/above_the_law,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,above the salt,,,above the salt,cultural_reference,Wiktionary,Wiktionary contributors,,,,Of high standing or honor.,,,,B1,common,0.70,https://en.wiktionary.org/wiki/above_the_salt,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,above water,,,above water,cultural_reference,Wiktionary,Wiktionary contributors,,,,"Out of difficulty, especially financially.",,,,B1,common,0.70,https://en.wiktionary.org/wiki/above_water,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,a bridge too far,,,a bridge too far,cultural_reference,Wiktionary,Wiktionary contributors,,,,A step or action that is too ambitious; an act of overreaching.,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_bridge_too_far,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,absence makes the heart grow fonder,,,absence makes the heart grow fonder,cultural_reference,Wiktionary,Wiktionary contributors,,,,One feels more love or affection for those one loves when parted from them.,,,,B1,common,0.70,https://en.wiktionary.org/wiki/absence_makes_the_heart_grow_fonder,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,abuse of distress,,,abuse of distress,cultural_reference,Wiktionary,Wiktionary contributors,,,,"a wrongful using of an animal or chattel distrained, by the distrainer",,,,B1,common,0.70,https://en.wiktionary.org/wiki/abuse_of_distress,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,accident of birth,,,accident of birth,cultural_reference,Wiktionary,Wiktionary contributors,,,,"A fact, situation, or personal characteristic, which may be desirable or undesirable, resulting from the circumstances into which a person was born, and which is therefore entirely beyond their control.",,,,B1,common,0.70,https://en.wiktionary.org/wiki/accident_of_birth,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,accident waiting to happen,,,accident waiting to happen,cultural_reference,Wiktionary,Wiktionary contributors,,,,A thing or situation which is almost certain to eventually lead to an accident.,,,,B1,common,0.70,https://en.wiktionary.org/wiki/accident_waiting_to_happen,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,according to Cocker,,,according to Cocker,cultural_reference,Wiktionary,Wiktionary contributors,,,,"Done properly, correctly and reliably; in accordance with proper procedure and established rules.",,,,B1,common,0.70,https://en.wiktionary.org/wiki/according_to_Cocker,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,according to Gunter,,,according to Gunter,cultural_reference,Wiktionary,Wiktionary contributors,,,,.,,,,B1,common,0.70,https://en.wiktionary.org/wiki/according_to_Gunter,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,according to Hoyle,,,according to Hoyle,cultural_reference,Wiktionary,Wiktionary contributors,,,,"In strict accordance with the rules, especially of card games; in the proper or expected manner.",,,,B1,common,0.70,https://en.wiktionary.org/wiki/according_to_Hoyle,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,ace in the hole,,,ace in the hole,cultural_reference,Wiktionary,Wiktionary contributors,,,,.,,,,B1,common,0.70,https://en.wiktionary.org/wiki/ace_in_the_hole,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,ace up one's sleeve,,,ace up one's sleeve,cultural_reference,Wiktionary,Wiktionary contributors,,,,A surprise advantage of which others are not aware.,,,,B1,common,0.70,https://en.wiktionary.org/wiki/ace_up_one%27s_sleeve,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,a cigar is just a cigar,,,a cigar is just a cigar,cultural_reference,Wiktionary,Wiktionary contributors,,,,The matter is simple and straightforward.,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_cigar_is_just_a_cigar,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,acknowledge the corn,,,acknowledge the corn,cultural_reference,Wiktionary,Wiktionary contributors,,,,To admit to the truth of the point at issue or to a mistake; to cop a plea; or perhaps to admit to a small error but not a larger one.,,,,B1,common,0.70,https://en.wiktionary.org/wiki/acknowledge_the_corn,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,a cold day in July,,,a cold day in July,cultural_reference,Wiktionary,Wiktionary contributors,,,,The time of occurrence of an event that will never happen.,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_cold_day_in_July,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,acquired taste,,,acquired taste,cultural_reference,Wiktionary,Wiktionary contributors,,,,"A taste which is not natural or innate, but which has developed through habit or learning.",,,,B1,common,0.70,https://en.wiktionary.org/wiki/acquired_taste,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,across the board,,,across the board,cultural_reference,Wiktionary,Wiktionary contributors,,,,Pertaining to all categories or things.,,,,B1,common,0.70,https://en.wiktionary.org/wiki/across_the_board,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,activist judge,,,activist judge,cultural_reference,Wiktionary,Wiktionary contributors,,,,"A judge or justice who makes rulings based on personal political views or considerations rather than on the law, or who issues rulings intended to have political effects.",,,,B1,common,0.70,https://en.wiktionary.org/wiki/activist_judge,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,activist justice,,,activist justice,cultural_reference,Wiktionary,Wiktionary contributors,,,,"A justice (usually referring to a member of a Supreme, High or Appellate court) who makes rulings based on personal political views or considerations rather than on the law, or who issues rulings intended to have political effects.",,,,B1,common,0.70,https://en.wiktionary.org/wiki/activist_justice,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,act of Congress,,,act of Congress,cultural_reference,Wiktionary,Wiktionary contributors,,,,A statute enacted by the  or .,,,,B1,common,0.70,https://en.wiktionary.org/wiki/act_of_Congress,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,act one's age,,,act one's age,cultural_reference,Wiktionary,Wiktionary contributors,,,,To behave in a manner appropriate to one's age.,,,,B1,common,0.70,https://en.wiktionary.org/wiki/act_one%27s_age,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,"act one's age, not one's shoe size",,,"act one's age, not one's shoe size",cultural_reference,Wiktionary,Wiktionary contributors,,,,.,,,,B1,common,0.70,https://en.wiktionary.org/wiki/act_one%27s_age%2C_not_one%27s_shoe_size,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,act out,,,act out,cultural_reference,Wiktionary,Wiktionary contributors,,,,To perform something specific.,,,,B1,common,0.70,https://en.wiktionary.org/wiki/act_out,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,act the hypocrite,,,act the hypocrite,cultural_reference,Wiktionary,Wiktionary contributors,,,,To behave deceitfully or hypocritically; to dissemble.,,,,B1,common,0.70,https://en.wiktionary.org/wiki/act_the_hypocrite,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,act up,,,act up,cultural_reference,Wiktionary,Wiktionary contributors,,,,To misbehave; to cause trouble.,,,,B1,common,0.70,https://en.wiktionary.org/wiki/act_up,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,Adam's ale,,,Adam's ale,cultural_reference,Wiktionary,Wiktionary contributors,,,,Water.,,,,B1,common,0.70,https://en.wiktionary.org/wiki/Adam%27s_ale,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,Adam Tiler,,,Adam Tiler,cultural_reference,Wiktionary,Wiktionary contributors,,,,A pickpocket's accomplice; the person who takes the goods a pickpocket steals and leaves with them.,,,,B1,common,0.70,https://en.wiktionary.org/wiki/Adam_Tiler,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,a day late and a dollar short,,,a day late and a dollar short,cultural_reference,Wiktionary,Wiktionary contributors,,,,Too late and too feeble to achieve the desired effect.,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_day_late_and_a_dollar_short,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,added value,,,added value,cultural_reference,Wiktionary,Wiktionary contributors,,,,The positive value difference produced by someone who adds value.,,,,B1,common,0.70,https://en.wiktionary.org/wiki/added_value,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,add fuel to the fire,,,add fuel to the fire,cultural_reference,Wiktionary,Wiktionary contributors,,,,To worsen a conflict between people; to inflame an already tense situation.,,,,B1,common,0.70,https://en.wiktionary.org/wiki/add_fuel_to_the_fire,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,add insult to injury,,,add insult to injury,cultural_reference,Wiktionary,Wiktionary contributors,,,,To further a loss with mockery or indignity; to worsen an already unfavorable situation.,,,,B1,common,0.70,https://en.wiktionary.org/wiki/add_insult_to_injury,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,addle-plot,,,addle-plot,cultural_reference,Wiktionary,Wiktionary contributors,,,,TODO: add explanation,,,,B1,common,0.70,https://en.wiktionary.org/wiki/addle-plot,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,add oil,,,add oil,cultural_reference,Wiktionary,Wiktionary contributors,,,,": a cheer of encouragement, support, etc.",,,,B1,common,0.70,https://en.wiktionary.org/wiki/add_oil,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,add one's twopenn'orth,,,add one's twopenn'orth,cultural_reference,Wiktionary,Wiktionary contributors,,,,To offer one's opinion.,,,,B1,common,0.70,https://en.wiktionary.org/wiki/add_one%27s_twopenn%27orth,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,add up,,,add up,cultural_reference,Wiktionary,Wiktionary contributors,,,,To take the sum of; to total.,,,,B1,common,0.70,https://en.wiktionary.org/wiki/add_up,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,a dime a dozen,,,a dime a dozen,cultural_reference,Wiktionary,Wiktionary contributors,,,,So common as to be practically or almost worthless.,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_dime_a_dozen,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,adrenaline rush,,,adrenaline rush,cultural_reference,Wiktionary,Wiktionary contributors,,,,"A surge of strength and energy brought on by a dangerous situation, by, or as if by, adrenaline.",,,,B1,common,0.70,https://en.wiktionary.org/wiki/adrenaline_rush,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,adversarial collaboration,,,adversarial collaboration,cultural_reference,Wiktionary,Wiktionary contributors,,,,"|idiomatic|uncountable}} Any of a class of study designs in which scientists with conflicting theories work together with others who are neutral or agnostic about those theories, and this team runs an experiment to test the theories empirically and thus find out whether one of the theories is contra",,,,B1,common,0.70,https://en.wiktionary.org/wiki/adversarial_collaboration,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,a far remove,,,a far remove,cultural_reference,Wiktionary,Wiktionary contributors,,,,A great distance from something or somewhere.,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_far_remove,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,affair partner,,,affair partner,cultural_reference,Wiktionary,Wiktionary contributors,,,,A person with whom one is having an extramarital or unfaithful relationship; the third party in an affair.,,,,B1,common,0.70,https://en.wiktionary.org/wiki/affair_partner,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,afraid of one's own shadow,,,afraid of one's own shadow,cultural_reference,Wiktionary,Wiktionary contributors,,,,Exceptionally timid.,,,,B1,common,0.70,https://en.wiktionary.org/wiki/afraid_of_one%27s_own_shadow,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,after all,,,after all,cultural_reference,Wiktionary,Wiktionary contributors,,,,"anyway, in any case;",,,,B1,common,0.70,https://en.wiktionary.org/wiki/after_all,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,after one's own heart,,,after one's own heart,cultural_reference,Wiktionary,Wiktionary contributors,,,,"Of a person: having the same disposition, feelings, or opinions as oneself.",,,,B1,common,0.70,https://en.wiktionary.org/wiki/after_one%27s_own_heart,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,after the fact,,,after the fact,cultural_reference,Wiktionary,Wiktionary contributors,,,,"After the occurrence of some action or event, such as a crime or the formation of a contract.",,,,B1,common,0.70,https://en.wiktionary.org/wiki/after_the_fact,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,after the Lord Mayor's show,,,after the Lord Mayor's show,cultural_reference,Wiktionary,Wiktionary contributors,,,,TODO: add explanation,,,,B1,common,0.70,https://en.wiktionary.org/wiki/after_the_Lord_Mayor%27s_show,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,against all odds,,,against all odds,cultural_reference,Wiktionary,Wiktionary contributors,,,,Despite seemingly insurmountable opposition or probability.,,,,B1,common,0.70,https://en.wiktionary.org/wiki/against_all_odds,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,against the clock,,,against the clock,cultural_reference,Wiktionary,Wiktionary contributors,,,,"In a time-restricted manner, to meet a deadline, hurriedly, timed.",,,,B1,common,0.70,https://en.wiktionary.org/wiki/against_the_clock,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,against the collar,,,against the collar,cultural_reference,Wiktionary,Wiktionary contributors,,,,In a tight spot.,,,,B1,common,0.70,https://en.wiktionary.org/wiki/against_the_collar,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,against the grain,,,against the grain,cultural_reference,Wiktionary,Wiktionary contributors,,,,"Preventing a smooth, level surface from being formed by raising the nap of the wood or causing larger splinters to form ahead of the cutting tool below the cutting surface.",,,,B1,common,0.70,https://en.wiktionary.org/wiki/against_the_grain,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,against the law,,,against the law,cultural_reference,Wiktionary,Wiktionary contributors,,,,<!--This is not -profession usage but rather general-register usage-->  Forbidden by law.,,,,B1,common,0.70,https://en.wiktionary.org/wiki/against_the_law,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,against the run of play,,,against the run of play,cultural_reference,Wiktionary,Wiktionary contributors,,,,Contrary to the flow of the game.,,,,B1,common,0.70,https://en.wiktionary.org/wiki/against_the_run_of_play,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,against the world,,,against the world,cultural_reference,Wiktionary,Wiktionary contributors,,,,"Usually of people, , as a , , or .",,,,B1,common,0.70,https://en.wiktionary.org/wiki/against_the_world,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,age before beauty,,,age before beauty,cultural_reference,Wiktionary,Wiktionary contributors,,,,TODO: add explanation,,,,B1,common,0.70,https://en.wiktionary.org/wiki/age_before_beauty,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,a good deal,,,a good deal,cultural_reference,Wiktionary,Wiktionary contributors,,,,Very much; to a great extent; a lot; lots.,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_good_deal,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,a great deal,,,a great deal,cultural_reference,Wiktionary,Wiktionary contributors,,,,Very much; to a great extent; a lot; lots.,,,,B1,common,0.70,https://en.wiktionary.org/wiki/a_great_deal,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,agree to disagree,,,agree to disagree,cultural_reference,Wiktionary,Wiktionary contributors,,,,To accept each other's opinions and cease arguing; to peacefully acknowledge that an agreement will not be reached.,,,,B1,common,0.70,https://en.wiktionary.org/wiki/agree_to_disagree,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,aha moment,,,aha moment,cultural_reference,Wiktionary,Wiktionary contributors,,,,"The moment or instant at which the solution to a problem, or some other significant realization, becomes clear.",,,,B1,common,0.70,https://en.wiktionary.org/wiki/aha_moment,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,ahead of one's time,,,ahead of one's time,cultural_reference,Wiktionary,Wiktionary contributors,,,,In advance of concurrent commonly accepted ideas; showing characteristics of changes yet to be.,,,,B1,common,0.70,https://en.wiktionary.org/wiki/ahead_of_one%27s_time,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
en,ahead of the curve,,,ahead of the curve,cultural_reference,Wiktionary,Wiktionary contributors,,,,Changing before competitors.,,,,B1,common,0.70,https://en.wiktionary.org/wiki/ahead_of_the_curve,CC-BY-SA-4.0,,en_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
