# Source: Wiktionary (https://www.wiktionary.org), licensed CC-BY-SA 4.0. Attribution and share-alike terms apply to any redistribution of this content — see https://creativecommons.org/licenses/by-sa/4.0/. Auto-imported; review before promotion.
language,surface_pattern,surface_patterns,variants,canonical_reference,reference_type,source_work,source_author,source_location,source_quote,source_note,short_explanation,explanation_key,source_work_key,source_author_key,learner_level,register,confidence,source_url,source_license,rights_basis,source_dataset,notes
ko,낙동강 오리알,,,낙동강 오리알,cultural_reference,Wiktionary,Wiktionary contributors,,,,"a loner, a person isolated or excluded from the rest of the group",,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EB%82%99%EB%8F%99%EA%B0%95_%EC%98%A4%EB%A6%AC%EC%95%8C,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,날이 들다,,,날이 들다,cultural_reference,Wiktionary,Wiktionary contributors,,,,to clear up,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EB%82%A0%EC%9D%B4_%EB%93%A4%EB%8B%A4,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,눈 가리고 아웅,,,눈 가리고 아웅,cultural_reference,Wiktionary,Wiktionary contributors,,,,"""peekaboo while covering one's eyes"":",,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EB%88%88_%EA%B0%80%EB%A6%AC%EA%B3%A0_%EC%95%84%EC%9B%85,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,눈에 들다,,,눈에 들다,cultural_reference,Wiktionary,Wiktionary contributors,,,,"to be attention-grabbing, appealing",,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EB%88%88%EC%97%90_%EB%93%A4%EB%8B%A4,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,눈에 밟히다,,,눈에 밟히다,cultural_reference,Wiktionary,Wiktionary contributors,,,,to be at the back of one's mind; to keep coming to mind,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EB%88%88%EC%97%90_%EB%B0%9F%ED%9E%88%EB%8B%A4,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,다다익선,,,다다익선,cultural_reference,Wiktionary,Wiktionary contributors,,,,"the more the merrier, the more the better",,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EB%8B%A4%EB%8B%A4%EC%9D%B5%EC%84%A0,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,대,,,대,cultural_reference,Wiktionary,Wiktionary contributors,,,,something large; something great,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EB%8C%80,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,도찐개찐,,,도찐개찐,cultural_reference,Wiktionary,Wiktionary contributors,,,,two situations which are basically the same; similar enough; similar in what matters,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EB%8F%84%EC%B0%90%EA%B0%9C%EC%B0%90,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,도틀,,,도틀,cultural_reference,Wiktionary,Wiktionary contributors,,,,"patience, understanding",,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EB%8F%84%ED%8B%80,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,리즈 시절,,,리즈 시절,cultural_reference,Wiktionary,Wiktionary contributors,,,,a bygone golden age or heyday,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EB%A6%AC%EC%A6%88_%EC%8B%9C%EC%A0%88,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,말이 아니다,,,말이 아니다,cultural_reference,Wiktionary,Wiktionary contributors,,,,to be unreasonable; to be ridiculous,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EB%A7%90%EC%9D%B4_%EC%95%84%EB%8B%88%EB%8B%A4,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,모르모트,,,모르모트,cultural_reference,Wiktionary,Wiktionary contributors,,,,a guinea pig,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EB%AA%A8%EB%A5%B4%EB%AA%A8%ED%8A%B8,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,무지개 다리를 건너다,,,무지개 다리를 건너다,cultural_reference,Wiktionary,Wiktionary contributors,,,,to have a pet pass away,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EB%AC%B4%EC%A7%80%EA%B0%9C_%EB%8B%A4%EB%A6%AC%EB%A5%BC_%EA%B1%B4%EB%84%88%EB%8B%A4,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,문 닫고,,,문 닫고,cultural_reference,Wiktionary,Wiktionary contributors,,,,just barely making the cut,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EB%AC%B8_%EB%8B%AB%EA%B3%A0,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,물 만난 고기,,,물 만난 고기,cultural_reference,Wiktionary,Wiktionary contributors,,,,"to find oneself in a suitable environment where one can perform well, up someone's alley, in one's element",,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EB%AC%BC_%EB%A7%8C%EB%82%9C_%EA%B3%A0%EA%B8%B0,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,물타기,,,물타기,cultural_reference,Wiktionary,Wiktionary contributors,,,,bringing up an irrelevant topic or saying nonsense in order to distract from the facts or the original topic;  whataboutism,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EB%AC%BC%ED%83%80%EA%B8%B0,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,밑져야 본전이다,,,밑져야 본전이다,cultural_reference,Wiktionary,Wiktionary contributors,,,,to have nothing to lose,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EB%B0%91%EC%A0%B8%EC%95%BC_%EB%B3%B8%EC%A0%84%EC%9D%B4%EB%8B%A4,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,바나나 공화국,,,바나나 공화국,cultural_reference,Wiktionary,Wiktionary contributors,,,,banana republic,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EB%B0%94%EB%82%98%EB%82%98_%EA%B3%B5%ED%99%94%EA%B5%AD,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,박,,,박,cultural_reference,Wiktionary,Wiktionary contributors,,,,"gourd, calabash",,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EB%B0%95,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,발이 넓다,,,발이 넓다,cultural_reference,Wiktionary,Wiktionary contributors,,,,"; to be a social butterfly, to know a lot of people",,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EB%B0%9C%EC%9D%B4_%EB%84%93%EB%8B%A4,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,백일천하,,,백일천하,cultural_reference,Wiktionary,Wiktionary contributors,,,,"a one hundred-day reign; a brief reign, short-lived rule",,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EB%B0%B1%EC%9D%BC%EC%B2%9C%ED%95%98,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,벼룩의 간,,,벼룩의 간,cultural_reference,Wiktionary,Wiktionary contributors,,,,"""liver of a flea""; a term used to exaggerate a very small amount",,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EB%B2%BC%EB%A3%A9%EC%9D%98_%EA%B0%84,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,빛을 발하다,,,빛을 발하다,cultural_reference,Wiktionary,Wiktionary contributors,,,,to turn out to be useful; to prove its worth,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EB%B9%9B%EC%9D%84_%EB%B0%9C%ED%95%98%EB%8B%A4,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,뿔,,,뿔,cultural_reference,Wiktionary,Wiktionary contributors,,,,"horn, antler",,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EB%BF%94,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,뿔이 나다,,,뿔이 나다,cultural_reference,Wiktionary,Wiktionary contributors,,,,to get or be angry,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EB%BF%94%EC%9D%B4_%EB%82%98%EB%8B%A4,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,사명당의 사첫방,,,사명당의 사첫방,cultural_reference,Wiktionary,Wiktionary contributors,,,,a very cold room,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EC%82%AC%EB%AA%85%EB%8B%B9%EC%9D%98_%EC%82%AC%EC%B2%AB%EB%B0%A9,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,사상누각,,,사상누각,cultural_reference,Wiktionary,Wiktionary contributors,,,,sandcastle,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EC%82%AC%EC%83%81%EB%88%84%EA%B0%81,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,시도 때도 없다,,,시도 때도 없다,cultural_reference,Wiktionary,Wiktionary contributors,,,,to be recurrent,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EC%8B%9C%EB%8F%84_%EB%95%8C%EB%8F%84_%EC%97%86%EB%8B%A4,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,시도 때도 없이,,,시도 때도 없이,cultural_reference,Wiktionary,Wiktionary contributors,,,,: recurrently,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EC%8B%9C%EB%8F%84_%EB%95%8C%EB%8F%84_%EC%97%86%EC%9D%B4,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,쌤통,,,쌤통,cultural_reference,Wiktionary,Wiktionary contributors,,,,something that happens to someone who is thought to deserve it; something that,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EC%8C%A4%ED%86%B5,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,안 봐도 블루레이,,,안 봐도 블루레이,cultural_reference,Wiktionary,Wiktionary contributors,,,,TODO: add explanation,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EC%95%88_%EB%B4%90%EB%8F%84_%EB%B8%94%EB%A3%A8%EB%A0%88%EC%9D%B4,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,안 봐도 비디오,,,안 봐도 비디오,cultural_reference,Wiktionary,Wiktionary contributors,,,,[like] a video tape even without watching (),,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EC%95%88_%EB%B4%90%EB%8F%84_%EB%B9%84%EB%94%94%EC%98%A4,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,안면,,,안면,cultural_reference,Wiktionary,Wiktionary contributors,,,,person's face,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EC%95%88%EB%A9%B4,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,애,,,애,cultural_reference,Wiktionary,Wiktionary contributors,,,,"guy, person",,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EC%95%A0,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,어찌할 바를 모르다,,,어찌할 바를 모르다,cultural_reference,Wiktionary,Wiktionary contributors,,,,be at a loss what to do,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EC%96%B4%EC%B0%8C%ED%95%A0_%EB%B0%94%EB%A5%BC_%EB%AA%A8%EB%A5%B4%EB%8B%A4,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,엎친 데 덮치다,,,엎친 데 덮치다,cultural_reference,Wiktionary,Wiktionary contributors,,,,(for something) to make matters worse/add insult to injury; for one bad event/misfortune to follow another; it never rains but it pours,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EC%97%8E%EC%B9%9C_%EB%8D%B0_%EB%8D%AE%EC%B9%98%EB%8B%A4,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,오만,,,오만,cultural_reference,Wiktionary,Wiktionary contributors,,,,"hubris, excessive pride",,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EC%98%A4%EB%A7%8C,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,온실 속의 화초,,,온실 속의 화초,cultural_reference,Wiktionary,Wiktionary contributors,,,,"""flower in a greenhouse""; an excessively sheltered person who cannot cope with the real world",,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EC%98%A8%EC%8B%A4_%EC%86%8D%EC%9D%98_%ED%99%94%EC%B4%88,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,을,,,을,cultural_reference,Wiktionary,Wiktionary contributors,,,,B;,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EC%9D%84,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,이름,,,이름,cultural_reference,Wiktionary,Wiktionary contributors,,,,name; full name,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EC%9D%B4%EB%A6%84,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,인의 장막,,,인의 장막,cultural_reference,Wiktionary,Wiktionary contributors,,,,a human wall; a human barricade,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EC%9D%B8%EC%9D%98_%EC%9E%A5%EB%A7%89,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,인의 장벽,,,인의 장벽,cultural_reference,Wiktionary,Wiktionary contributors,,,,TODO: add explanation,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EC%9D%B8%EC%9D%98_%EC%9E%A5%EB%B2%BD,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,입을 모으다,,,입을 모으다,cultural_reference,Wiktionary,Wiktionary contributors,,,,to speak with one voice; to be unanimous,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EC%9E%85%EC%9D%84_%EB%AA%A8%EC%9C%BC%EB%8B%A4,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,입이 가볍다,,,입이 가볍다,cultural_reference,Wiktionary,Wiktionary contributors,,,,to be a bigmouth,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EC%9E%85%EC%9D%B4_%EA%B0%80%EB%B3%8D%EB%8B%A4,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,잠을 청하다,,,잠을 청하다,cultural_reference,Wiktionary,Wiktionary contributors,,,,to try and fall asleep; to lull oneself to sleep,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EC%9E%A0%EC%9D%84_%EC%B2%AD%ED%95%98%EB%8B%A4,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,잠이 들다,,,잠이 들다,cultural_reference,Wiktionary,Wiktionary contributors,,,,"to fall asleep, go to sleep, nod off",,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EC%9E%A0%EC%9D%B4_%EB%93%A4%EB%8B%A4,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,저리 가라,,,저리 가라,cultural_reference,Wiktionary,Wiktionary contributors,,,,"enough with, out with, it's over for",,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EC%A0%80%EB%A6%AC_%EA%B0%80%EB%9D%BC,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,좋은 곳,,,좋은 곳,cultural_reference,Wiktionary,Wiktionary contributors,,,,a better place,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EC%A2%8B%EC%9D%80_%EA%B3%B3,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,죽다 살았다,,,죽다 살았다,cultural_reference,Wiktionary,Wiktionary contributors,,,,to have come out safely from a painful or risky situation,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EC%A3%BD%EB%8B%A4_%EC%82%B4%EC%95%98%EB%8B%A4,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,차고 넘치다,,,차고 넘치다,cultural_reference,Wiktionary,Wiktionary contributors,,,,"to be overflowing, to be extremely numerous, to be endless",,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EC%B0%A8%EA%B3%A0_%EB%84%98%EC%B9%98%EB%8B%A4,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,천고마비,,,천고마비,cultural_reference,Wiktionary,Wiktionary contributors,,,,"the sky is clear, and the horses are strong and well-fed",,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EC%B2%9C%EA%B3%A0%EB%A7%88%EB%B9%84,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,철색,,,철색,cultural_reference,Wiktionary,Wiktionary contributors,,,,iron gray color,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EC%B2%A0%EC%83%89,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,촌각을 다투다,,,촌각을 다투다,cultural_reference,Wiktionary,Wiktionary contributors,,,,"to be a race against time, to be very urgent",,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EC%B4%8C%EA%B0%81%EC%9D%84_%EB%8B%A4%ED%88%AC%EB%8B%A4,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,칼을 빼들다,,,칼을 빼들다,cultural_reference,Wiktionary,Wiktionary contributors,,,,to take strong action (against),,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EC%B9%BC%EC%9D%84_%EB%B9%BC%EB%93%A4%EB%8B%A4,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,캥거루족,,,캥거루족,cultural_reference,Wiktionary,Wiktionary contributors,,,,adult children who live off their parents' income without finding work,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%EC%BA%A5%EA%B1%B0%EB%A3%A8%EC%A1%B1,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,팔랑귀,,,팔랑귀,cultural_reference,Wiktionary,Wiktionary contributors,,,,a credulous or gullible person; a person who is swayed easily by what others say,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%ED%8C%94%EB%9E%91%EA%B7%80,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,하늘의 별 따기,,,하늘의 별 따기,cultural_reference,Wiktionary,Wiktionary contributors,,,,get blood out of a stone,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%ED%95%98%EB%8A%98%EC%9D%98_%EB%B3%84_%EB%94%B0%EA%B8%B0,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,한도 끝도 없다,,,한도 끝도 없다,cultural_reference,Wiktionary,Wiktionary contributors,,,,to be endless; to be limitless; to be uncountable,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%ED%95%9C%EB%8F%84_%EB%81%9D%EB%8F%84_%EC%97%86%EB%8B%A4,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,한시름,,,한시름,cultural_reference,Wiktionary,Wiktionary contributors,,,,a psychological burden that is relieved,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%ED%95%9C%EC%8B%9C%EB%A6%84,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,할 것 없다,,,할 것 없다,cultural_reference,Wiktionary,Wiktionary contributors,,,,}} to have no need to distinguish; to be without distinction,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%ED%95%A0_%EA%B2%83_%EC%97%86%EB%8B%A4,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,함흥차사,,,함흥차사,cultural_reference,Wiktionary,Wiktionary contributors,,,,person sent on an errand who fails to return even after a long time,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%ED%95%A8%ED%9D%A5%EC%B0%A8%EC%82%AC,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ko,행간을 읽다,,,행간을 읽다,cultural_reference,Wiktionary,Wiktionary contributors,,,,to read between the lines,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%ED%96%89%EA%B0%84%EC%9D%84_%EC%9D%BD%EB%8B%A4,CC-BY-SA-4.0,,ko_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
